,date,open,close,volume
0,2018-10-22 00:00:00-04:00,52.62506552285122,52.83097839355469,115168400
1,2018-10-23 00:00:00-04:00,51.67692070598336,53.329010009765625,155071200
2,2018-10-24 00:00:00-04:00,53.29787632966502,51.49972915649414,163702000
3,2018-10-25 00:00:00-04:00,52.12704556550527,52.62746047973633,119423200
4,2018-10-26 00:00:00-04:00,51.69366841983231,51.78944396972656,189033600
5,2018-10-29 00:00:00-04:00,52.48140995645133,50.81734848022461,183742000
6,2018-10-30 00:00:00-04:00,50.556363886706166,51.07114791870117,146640000
7,2018-10-31 00:00:00-04:00,51.9283237990026,52.40240097045898,153435600
8,2018-11-01 00:00:00-04:00,52.447897952222746,53.20690155029297,233292800
9,2018-11-02 00:00:00-04:00,50.17326788125795,49.67763900756836,365314800
10,2018-11-05 00:00:00-05:00,48.91624976883428,48.26738357543945,264654800
11,2018-11-06 00:00:00-05:00,48.34638775754057,48.78934097290039,127531600
12,2018-11-07 00:00:00-05:00,49.31609903375949,50.26904296875,133697600
13,2018-11-08 00:00:00-05:00,50.451649036280976,50.09365081787109,101450400
14,2018-11-09 00:00:00-05:00,49.38725641967282,49.12776565551758,137463200
15,2018-11-12 00:00:00-05:00,47.813502716083335,46.65300369262695,204542000
16,2018-11-13 00:00:00-05:00,46.04272290249609,46.18688201904297,187531600
17,2018-11-14 00:00:00-05:00,46.58812387123257,44.88221740722656,243204000
18,2018-11-15 00:00:00-05:00,45.26424759570289,45.98986053466797,185915200
19,2018-11-16 00:00:00-05:00,45.77121887669829,46.49923324584961,147713200
20,2018-11-19 00:00:00-05:00,45.651081140125285,44.656368255615234,167701200
21,2018-11-20 00:00:00-05:00,42.85675493733317,42.52278137207031,271300800
22,2018-11-21 00:00:00-05:00,43.18351225852508,42.4747200012207,124496800
23,2018-11-23 00:00:00-05:00,42.03263447120329,41.39591979980469,94496000
24,2018-11-26 00:00:00-05:00,41.86444602642915,41.95574569702149,179994000
25,2018-11-27 00:00:00-05:00,41.20850439340853,41.86444091796875,165549600
26,2018-11-28 00:00:00-05:00,42.46270976552468,43.4742431640625,184250000
27,2018-11-29 00:00:00-05:00,43.88750645969541,43.1402702331543,167080000
28,2018-11-30 00:00:00-05:00,43.318057426922174,42.90719985961914,158126000
29,2018-12-03 00:00:00-05:00,44.31997816477849,44.40647506713867,163210000
30,2018-12-04 00:00:00-05:00,43.47664605485561,42.453102111816406,165377200
31,2018-12-06 00:00:00-05:00,41.26856955379779,41.979766845703125,172393600
32,2018-12-07 00:00:00-05:00,41.68423900030457,40.48289489746094,169126400
33,2018-12-10 00:00:00-05:00,39.64436125235787,40.74959945678711,248104000
34,2018-12-11 00:00:00-05:00,41.24454714017996,40.51653289794922,189126800
35,2018-12-12 00:00:00-05:00,40.94180976163758,40.62946319580078,142510800
36,2018-12-13 00:00:00-05:00,40.96343773219003,41.07395935058594,127594400
37,2018-12-14 00:00:00-05:00,40.60543283629158,39.75968551635742,162814800
38,2018-12-17 00:00:00-05:00,39.75247592762395,39.3896713256836,177151600
39,2018-12-18 00:00:00-05:00,39.73565361525514,39.90143966674805,135366000
40,2018-12-19 00:00:00-05:00,39.88463055170163,38.656856536865234,196189200
41,2018-12-20 00:00:00-05:00,38.53911999388356,37.68136215209961,259092000
42,2018-12-21 00:00:00-05:00,37.6885702888428,36.21572113037109,382978400
43,2018-12-24 00:00:00-05:00,35.595828049466824,35.2786750793457,148676800
44,2018-12-26 00:00:00-05:00,35.631874013449085,37.76305770874024,234330000
45,2018-12-27 00:00:00-05:00,37.44349210575656,37.517974853515625,212468400
46,2018-12-28 00:00:00-05:00,37.84233954415453,37.53719711303711,169165600
47,2018-12-31 00:00:00-05:00,38.08981993081785,37.90000915527344,140014000
48,2019-01-02 00:00:00-05:00,37.215238313964655,37.94325256347656,148158800
49,2019-01-03 00:00:00-05:00,34.59390944990319,34.1638298034668,365248800
50,2019-01-04 00:00:00-05:00,34.72605547759975,35.622257232666016,234428400
51,2019-01-07 00:00:00-05:00,35.7279806231426,35.542972564697266,219111200
52,2019-01-08 00:00:00-05:00,35.934607142582536,36.22052764892578,164101200
53,2019-01-09 00:00:00-05:00,36.35027672291914,36.83562088012695,180396400
54,2019-01-10 00:00:00-05:00,36.64099982717288,36.95335006713867,143122800
55,2019-01-11 00:00:00-05:00,36.73229176010022,36.59053039550781,108092800
56,2019-01-14 00:00:00-05:00,36.24456281317476,36.04033279418945,129756800
57,2019-01-15 00:00:00-05:00,36.10520434289102,36.777957916259766,114843600
58,2019-01-16 00:00:00-05:00,36.78035656041953,37.22725677490234,122278800
59,2019-01-17 00:00:00-05:00,37.04945605054054,37.44830322265625,119284800
60,2019-01-18 00:00:00-05:00,37.84233993402584,37.678958892822266,135004000
61,2019-01-22 00:00:00-05:00,37.58045004319057,36.83321380615234,121576000
62,2019-01-23 00:00:00-05:00,37.03743471813029,36.98217391967773,92522400
63,2019-01-24 00:00:00-05:00,37.02782868951801,36.68904876708984,101766000
64,2019-01-25 00:00:00-05:00,37.35699542349029,37.9048080444336,134142000
65,2019-01-28 00:00:00-05:00,37.43148427707555,37.55402374267578,104768400
66,2019-01-29 00:00:00-05:00,37.54200732718839,37.1647834777832,166348800
67,2019-01-30 00:00:00-05:00,39.22388436321772,39.70442199707031,244439200
68,2019-01-31 00:00:00-05:00,39.911059653816366,39.99034881591797,162958400
69,2019-02-01 00:00:00-05:00,40.11528613428683,40.00956726074219,130672400
70,2019-02-04 00:00:00-05:00,40.22340660752783,41.14603805541992,125982000
71,2019-02-05 00:00:00-05:00,41.53286842592162,41.85002136230469,144406400
72,2019-02-06 00:00:00-05:00,41.962948348792544,41.86444091796875,112958400
73,2019-02-07 00:00:00-05:00,41.422342697309965,41.07155227661133,126966800
74,2019-02-08 00:00:00-05:00,40.77717125200092,41.119815826416016,95280000
75,2019-02-11 00:00:00-05:00,41.274238598430784,40.883331298828125,83973600
76,2019-02-12 00:00:00-05:00,41.0450090387725,41.235633850097656,89134000
77,2019-02-13 00:00:00-05:00,41.35628574625036,41.06431198120117,89960800
78,2019-02-14 00:00:00-05:00,40.95090903400045,41.21392440795898,87342800
79,2019-02-15 00:00:00-05:00,41.32250941139234,41.12223052978516,98507200
80,2019-02-19 00:00:00-05:00,40.95090329374232,41.24528503417969,75891200
81,2019-02-20 00:00:00-05:00,41.308021173884015,41.51071166992188,104457600
82,2019-02-21 00:00:00-05:00,41.45522374074689,41.27666091918945,68998800
83,2019-02-22 00:00:00-05:00,41.40212774302283,41.73753356933594,75652800
84,2019-02-25 00:00:00-05:00,42.024683535787865,42.04157257080078,87493600
85,2019-02-26 00:00:00-05:00,41.916099968823325,42.065704345703125,68280800
86,2019-02-27 00:00:00-05:00,41.79546407668469,42.19601821899414,111341600
87,2019-02-28 00:00:00-05:00,42.06329110235564,41.78096771240234,112861600
88,2019-03-01 00:00:00-05:00,42.0536452443969,42.22014236450195,103544800
89,2019-03-04 00:00:00-05:00,42.39387490116257,42.4324836730957,109744800
90,2019-03-05 00:00:00-05:00,42.45420399303755,42.35527038574219,78949600
91,2019-03-06 00:00:00-05:00,42.14774661292519,42.11155319213867,83241600
92,2019-03-07 00:00:00-05:00,41.954709119738446,41.62413024902344,99185600
93,2019-03-08 00:00:00-05:00,41.09810385322342,41.72306823730469,95997600
94,2019-03-11 00:00:00-04:00,42.34562147076665,43.16844940185547,128044000
95,2019-03-12 00:00:00-04:00,43.43387439295054,43.65345764160156,129870400
96,2019-03-13 00:00:00-04:00,43.97680040751403,43.84650039672852,124130000
97,2019-03-14 00:00:00-04:00,44.37493232801516,44.33391189575195,94318000
98,2019-03-15 00:00:00-04:00,44.60417420281176,44.910621643066406,156171600
99,2019-03-18 00:00:00-04:00,44.8334214237566,45.36910629272461,104879200
100,2019-03-19 00:00:00-04:00,45.4487222873641,45.00955581665039,126585600
101,2019-03-20 00:00:00-04:00,44.93716823748778,45.40287780761719,124140800
102,2019-03-21 00:00:00-04:00,45.8516990164908,47.0750846862793,204136800
103,2019-03-22 00:00:00-04:00,47.13540352894889,46.1002311706543,169630800
104,2019-03-25 00:00:00-04:00,46.211216221989325,45.54281997680664,175381200
105,2019-03-26 00:00:00-04:00,46.24742627680968,45.072296142578125,199202000
106,2019-03-27 00:00:00-04:00,45.54523607626399,45.4776725769043,119393600
107,2019-03-28 00:00:00-04:00,45.59349981956592,45.53800201416016,83121600
108,2019-03-29 00:00:00-04:00,45.805857419661805,45.83481216430664,94256000
109,2019-04-01 00:00:00-04:00,46.24260591083825,46.146087646484375,111448000
110,2019-04-02 00:00:00-04:00,46.10988186050314,46.816890716552734,91062800
111,2019-04-03 00:00:00-04:00,46.631102500004296,47.13783264160156,93087200
112,2019-04-04 00:00:00-04:00,47.00268850017712,47.2198600769043,76457200
113,2019-04-05 00:00:00-04:00,47.40324960643223,47.53596496582031,74106400
114,2019-04-08 00:00:00-04:00,47.39600191454878,48.28398513793945,103526800
115,2019-04-09 00:00:00-04:00,48.337076938166085,48.13920974731445,143072800
116,2019-04-10 00:00:00-04:00,47.9413521007458,48.40947341918945,86781200
117,2019-04-11 00:00:00-04:00,48.464967322269125,48.00649642944336,83603200
118,2019-04-12 00:00:00-04:00,48.0668232778339,47.9871940612793,111042800
119,2019-04-15 00:00:00-04:00,47.91721926266016,48.07406234741211,70146400
120,2019-04-16 00:00:00-04:00,48.12956241504938,48.078887939453125,102785600
121,2019-04-17 00:00:00-04:00,48.14886927916288,49.01513671875,115627200
122,2019-04-18 00:00:00-04:00,49.01271373878515,49.19127655029297,96783200
123,2019-04-22 00:00:00-04:00,48.94273536436845,49.35294342041016,77758000
124,2019-04-23 00:00:00-04:00,49.328817536775205,50.06478118896485,93292000
125,2019-04-24 00:00:00-04:00,50.03582321073485,49.98756408691406,70162400
126,2019-04-25 00:00:00-04:00,49.90793494157688,49.53392028808594,74172800
127,2019-04-26 00:00:00-04:00,49.44222839979667,49.29745101928711,74596400
128,2019-04-29 00:00:00-04:00,49.321586562891255,49.37226104736328,88818800
129,2019-04-30 00:00:00-04:00,48.99823687588285,48.421531677246094,186139600
130,2019-05-01 00:00:00-04:00,50.64390080188851,50.79833221435547,259309200
131,2019-05-02 00:00:00-04:00,50.634243839450015,50.46774673461914,127985200
132,2019-05-03 00:00:00-04:00,50.887613358296605,51.09513092041016,83569600
133,2019-05-06 00:00:00-04:00,49.29503888951636,50.30608367919922,129772400
134,2019-05-07 00:00:00-04:00,49.67869894595749,48.949974060058594,155054800
135,2019-05-08 00:00:00-04:00,48.718329746212895,48.95962905883789,105358000
136,2019-05-09 00:00:00-04:00,48.3563800185399,48.43359756469727,139634400
137,2019-05-10 00:00:00-04:00,47.8207628341205,47.76262664794922,164834800
138,2019-05-13 00:00:00-04:00,45.46873056391179,44.9866943359375,229722400
139,2019-05-14 00:00:00-04:00,45.15381929563212,45.69883346557617,146118800
140,2019-05-15 00:00:00-04:00,45.11991551472139,46.24627685546875,106178800
141,2019-05-16 00:00:00-04:00,46.0016224954327,46.04280090332031,132125600
142,2019-05-17 00:00:00-04:00,45.27978171454743,45.78119659423828,131516400
143,2019-05-20 00:00:00-04:00,44.4537848329763,44.34962463378906,154449200
144,2019-05-21 00:00:00-04:00,44.86557159871609,45.19984817504883,113459200
145,2019-05-22 00:00:00-04:00,44.729927010752334,44.2745361328125,118994400
146,2019-05-23 00:00:00-04:00,43.55269541957394,43.51878356933594,146118800
147,2019-05-24 00:00:00-04:00,43.64959036325841,43.35165023803711,94858800
148,2019-05-28 00:00:00-04:00,43.3395359205937,43.17239761352539,111792800
149,2019-05-29 00:00:00-04:00,42.73396968758957,42.96651077270508,113924800
150,2019-05-30 00:00:00-04:00,43.1045686593404,43.18935012817383,84873600
151,2019-05-31 00:00:00-04:00,42.68794187915996,42.406959533691406,108174400
152,2019-06-03 00:00:00-04:00,42.53533687991881,41.97821044921875,161584400
153,2019-06-04 00:00:00-04:00,42.496579678564,43.513938903808594,123872000
154,2019-06-05 00:00:00-04:00,44.637883026647685,44.21640396118164,119093600
155,2019-06-06 00:00:00-04:00,44.34721245716506,44.86558151245117,90105200
156,2019-06-07 00:00:00-04:00,45.17804545987716,46.059757232666016,122737600
157,2019-06-10 00:00:00-04:00,46.46185943898555,46.64837646484375,104883600
158,2019-06-11 00:00:00-04:00,47.20065357860878,47.18854141235352,107731600
159,2019-06-12 00:00:00-04:00,46.98023203568747,47.038368225097656,73012800
160,2019-06-13 00:00:00-04:00,47.1618977056931,47.02867126464844,86698400
161,2019-06-14 00:00:00-04:00,46.3988736302043,46.68712615966797,75046000
162,2019-06-17 00:00:00-04:00,46.72589062242156,46.9656982421875,58676400
163,2019-06-18 00:00:00-04:00,47.48890069757922,48.07024765014648,106204000
164,2019-06-19 00:00:00-04:00,48.36819689442443,47.92976379394531,84496800
165,2019-06-20 00:00:00-04:00,48.535332240248096,48.31490707397461,86056000
166,2019-06-21 00:00:00-04:00,48.15503786679383,48.15019226074219,191202400
167,2019-06-24 00:00:00-04:00,48.09205820763327,48.101749420166016,72881600
168,2019-06-25 00:00:00-04:00,48.06540879841808,47.37263870239258,84281200
169,2019-06-26 00:00:00-04:00,47.90554648926319,48.39727020263672,104270000
170,2019-06-27 00:00:00-04:00,48.51595131309687,48.38272857666016,83598800
171,2019-06-28 00:00:00-04:00,48.12596783009793,47.94187545776367,124442400
172,2019-07-01 00:00:00-04:00,49.21357607651001,48.8211669921875,109012000
173,2019-07-02 00:00:00-04:00,48.7872510638121,49.10699081420898,67740800
174,2019-07-03 00:00:00-04:00,49.24021187171879,49.51393127441406,45448000
175,2019-07-05 00:00:00-04:00,49.25717070180432,49.47032928466797,69062000
176,2019-07-08 00:00:00-04:00,48.641908985727824,48.4505500793457,101354400
177,2019-07-09 00:00:00-04:00,48.25193014128515,48.74607849121094,82312000
178,2019-07-10 00:00:00-04:00,48.89384214250026,49.22811508178711,71588400
179,2019-07-11 00:00:00-04:00,49.24748577838221,48.86960983276367,80767200
180,2019-07-12 00:00:00-04:00,49.0391642419469,49.245059967041016,70380800
181,2019-07-15 00:00:00-04:00,49.43642322445817,49.70772171020508,67789600
182,2019-07-16 00:00:00-04:00,49.557539581740734,49.53573989868164,67467200
183,2019-07-17 00:00:00-04:00,49.42673085773784,49.257171630859375,56430000
184,2019-07-18 00:00:00-04:00,49.41462260280243,49.81672286987305,74162400
185,2019-07-19 00:00:00-04:00,49.848208730457706,49.07307815551758,83717200
186,2019-07-22 00:00:00-04:00,49.32984147594361,50.19459915161133,89111600
187,2019-07-23 00:00:00-04:00,50.49496509440767,50.58700942993164,73420800
188,2019-07-24 00:00:00-04:00,50.30360122923674,50.54582977294922,59966400
189,2019-07-25 00:00:00-04:00,50.59912637365794,50.14616012573242,55638400
190,2019-07-26 00:00:00-04:00,50.25757866662419,50.320560455322266,70475600
191,2019-07-29 00:00:00-04:00,50.4949661311205,50.79048156738281,86693600
192,2019-07-30 00:00:00-04:00,50.56762601319589,50.57247161865234,135742800
193,2019-07-31 00:00:00-04:00,52.42309994675296,51.60436630249024,277125600
194,2019-08-01 00:00:00-04:00,51.81269205114791,50.487701416015625,216071600
195,2019-08-02 00:00:00-04:00,49.78523553494143,49.419471740722656,163448400
196,2019-08-05 00:00:00-04:00,47.95883498679154,46.83246994018555,209572000
197,2019-08-06 00:00:00-04:00,47.55188636624533,47.719024658203125,143299200
198,2019-08-07 00:00:00-04:00,47.33388197234732,48.21316909790039,133457600
199,2019-08-08 00:00:00-04:00,48.4941568950324,49.276554107666016,108038000
200,2019-08-09 00:00:00-04:00,48.94586658130163,48.87049102783203,98478800
201,2019-08-12 00:00:00-04:00,48.53738607424806,48.74649429321289,89927600
202,2019-08-13 00:00:00-04:00,48.87778868749808,50.810821533203125,188874000
203,2019-08-14 00:00:00-04:00,49.39813478681995,49.29844284057617,146189600
204,2019-08-15 00:00:00-04:00,49.47108051066494,49.05286407470703,108909600
205,2019-08-16 00:00:00-04:00,49.6704561936925,50.21024703979492,110481600
206,2019-08-19 00:00:00-04:00,51.212017462347866,51.14636993408203,97654400
207,2019-08-20 00:00:00-04:00,51.27523835602405,51.14879989624024,107537200
208,2019-08-21 00:00:00-04:00,51.78827817801869,51.70317459106445,86141600
209,2019-08-22 00:00:00-04:00,51.83690237097305,51.65940475463867,89014800
210,2019-08-23 00:00:00-04:00,50.922677565806346,49.27169799804688,187272000
211,2019-08-26 00:00:00-04:00,50.05462828221632,50.20781326293945,104174400
212,2019-08-27 00:00:00-04:00,50.540923562978826,49.64127349853516,103493200
213,2019-08-28 00:00:00-04:00,49.62668701120576,49.974388122558594,63755200
214,2019-08-29 00:00:00-04:00,50.6965482163073,50.82055282592773,83962000
215,2019-08-30 00:00:00-04:00,51.10016903243501,50.75489807128906,84573600
216,2019-09-03 00:00:00-04:00,50.193214170308416,50.015716552734375,80092000
217,2019-09-04 00:00:00-04:00,50.6697989861485,50.86431884765625,76752400
218,2019-09-05 00:00:00-04:00,51.54756488240616,51.858795166015625,95654800
